id,file,normed,cat,word,wordcat,inflected_prop,conc_cat,main,Perceptualstrength,Exclusivity,Auditory,Haptic,Visual,SD_Auditory,SD_Haptic,SD_Visual,freq_lg10CD_SUBTLEXNL,freq_lg10WF_SUBTLEXNL,freq_CELEX_lem,inflected_adj_freq_lg10CD_SUBTLEXNL,AoA_Brysbaertetal2014,concrete_Brysbaertetal2014,known_Brysbaertetal2014,letters,phonemes_DUTCHPOND,orth_neighbours_DUTCHPOND,phon_neighbours_DUTCHPOND,a1,h1,v1,a2,h2,v2,a3,h3,v3,a4,h4,v4,a5,h5,v5,a6,h6,v6,a7,h7,v7,a8,h8,v8,a9,h9,v9,a10,h10,v10,English_Word_Lynott_Connell_2009_2013,English_Main_Lynott_Connell_2009_2013,English_Perceptualstrength_Lynott_Connell_2009_2013,English_Exclusivity_Lynott_Connell_2009_2013,English_Auditory_Lynott_Connell_2009_2013,English_Haptic_Lynott_Connell_2009_2013,English_Visual_Lynott_Connell_2009_2013,English_Letters_Lynott_Connell_2009_2013
484,6,Dut_Eng,Property,pluizig,adj,pluizige,NA,Visual,4,0.462,0.4,3.4,4,0.894,2.302,1.225,1.28,1.36,0,1.46,7.61,4,100,7,6,1,1,0,5,5,0,0,4,2,5,5,0,5,4,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fluffy,Haptic,4.571,0.408,0.333,4.571,4.048,6
489,6,Dut_Eng,Property,prachtig,adj,prachtige,NA,Visual,4.4,0.447,2.2,1,4.4,2.049,1.414,0.894,3.53,3.84,2.049,3.25,7.78,1.8,100,8,7,3,2,4,0,5,0,0,4,3,2,5,4,3,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gorgeous,Visual,2.19,0.246,1.476,2.19,4.905,8
492,5,Dut_Eng,Property,prikkelend,adj,prikkelende,NA,Haptic,4.125,0.348,1.125,4.125,3.375,1.727,0.835,1.598,0.9,0.9,NA,1,10.15,3.2,100,10,NA,1,1,0,5,2,2,3,4,0,4,2,0,3,5,5,5,5,1,4,1,0,5,5,1,4,3,NA,NA,NA,NA,NA,NA,stinging,Haptic,4.667,0.66,0.381,4.667,1.762,8
499,4,Dut_Eng,Property,pulserend,adj,pulserende,NA,Haptic,2.286,0.18,2,2.286,1.286,2,2.289,1.38,0.48,0.48,NA,0.6,NA,NA,NA,9,NA,0,0,NA,NA,NA,0,0,0,4,5,3,1,0,0,NA,NA,NA,1,3,1,NA,NA,NA,3,3,2,0,0,0,5,5,3,pulsing,Haptic,4.476,0.36,3.429,4.476,4.143,7
500,5,Dut_Eng,Property,puntig,adj,puntige,NA,Visual,4.5,0.419,0.625,4.125,4.5,1.768,0.835,0.756,1.11,1.15,0.778,1.54,7.72,4,100,6,NA,1,1,0,5,4,0,4,4,0,4,5,0,4,3,5,5,5,0,3,5,0,5,5,0,3,5,NA,NA,NA,NA,NA,NA,spiky,Haptic,4.857,0.429,0.667,4.857,4.524,5
502,5,Dut_Eng,Property,puur,adj,pure,NA,Visual,2.25,0.143,1.5,1.5,2.25,1.69,1.604,2.053,2.93,3.01,1.556,2.74,8.53,2.33,100,4,3,8,16,2,1,3,2,2,3,0,1,1,0,0,0,5,5,5,1,1,1,0,0,0,2,2,5,NA,NA,NA,NA,NA,NA,sheer,Visual,2.895,0.566,0.579,2.895,4.526,5
507,6,Dut_Eng,Property,raspend,adj,raspende,NA,Visual,3.5,0.171,3.25,2,3.5,2.062,2.309,1.915,NA,NA,NA,NA,NA,NA,NA,7,NA,0,0,5,0,5,NA,NA,NA,2,4,5,5,4,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raspy,Auditory,3.647,0.39,3.647,1.176,2,5
508,6,Dut_Eng,Property,rauw,adj,rauwe,NA,Visual,3.2,0.462,0.8,1.2,3.2,1.304,1.789,1.643,2.24,2.31,1.322,1.83,8.15,3.8,100,4,2,11,29,0,0,5,0,0,2,3,4,5,1,2,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raucous,Auditory,4.538,0.518,4.538,0.154,3.231,7
509,5,Dut_Eng,Property,recht,adj,rechte,NA,Visual,4.875,0.486,0.625,3.25,4.875,1.768,1.753,0.354,3.58,3.84,2.439,2.54,6.9,3.47,100,5,4,6,15,0,3,5,0,3,5,0,5,5,0,0,5,5,5,5,0,3,5,0,5,5,0,2,4,NA,NA,NA,NA,NA,NA,straight,Visual,4,0.526,0.19,4,4.905,8
510,5,Dut_Eng,Property,rechthoekig,adj,rechthoekige,NA,Visual,4.625,0.54,0.375,2.875,4.625,1.061,1.458,0.744,0.85,0.85,0.778,1,8.11,4,100,11,NA,0,0,0,4,5,0,3,5,0,2,5,0,0,5,3,3,3,0,3,5,0,5,5,0,3,4,NA,NA,NA,NA,NA,NA,rectangular,Visual,3.952,0.543,0,3.952,4.81,11
516,6,Dut_Eng,Property,reusachtig,adj,reusachtige,NA,Visual,4.6,0.677,0.4,1.2,4.6,0.894,1.304,0.548,1.88,1.94,1.431,2.04,7.83,3,100,10,8,1,0,0,0,5,0,0,4,2,3,5,0,1,5,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,huge,Visual,3.714,0.427,1.429,3.714,4.95,4
519,6,Dut_Eng,Property,rinkelend,adj,rinkelende,NA,Auditory,4.4,0.515,4.4,1,1.2,0.894,2.236,1.789,0.6,0.6,NA,0.9,NA,NA,NA,9,NA,1,1,5,0,0,4,0,2,5,5,4,5,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jingling,Auditory,4.95,0.516,4.95,1.1,2.95,8
520,6,Dut_Eng,Property,ritmisch,adj,ritmische,NA,Auditory,3.6,0.2,3.6,2,2.4,1.673,1.581,2.302,0.9,0.9,0.954,1,10.56,3.27,100,8,NA,0,0,5,3,0,1,1,4,5,4,5,4,2,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rhythmic,Auditory,4.619,0.542,4.619,1.333,2.476,8
521,4,Dut_Eng,Property,ritselend,adj,ritselende,NA,Auditory,2.625,0.31,2.625,1.625,1,2.134,1.847,1.414,0.3,0.3,NA,0.3,NA,NA,NA,9,NA,1,1,NA,NA,NA,NA,NA,NA,1,3,4,2,0,0,5,0,2,4,3,1,4,0,0,5,1,1,0,1,0,0,5,0,rustling,Auditory,4.667,0.407,4.667,2.524,3.048,8
522,5,Dut_Eng,Property,robuust,adj,robuuste,NA,Visual,3.875,0.308,1.375,2.875,3.875,1.506,1.642,0.641,1.08,1.08,0.602,0.7,10.83,2.43,99.1,7,NA,0,0,0,3,4,2,3,4,0,1,4,0,0,3,4,4,4,1,3,4,3,5,5,1,4,3,NA,NA,NA,NA,NA,NA,sturdy,Haptic,4.19,0.411,0.762,4.19,4.143,6
523,5,Dut_Eng,Property,roestig,adj,roestige,NA,Visual,4.5,0.433,1.25,1.75,4.5,1.488,1.488,0.756,1.76,1.77,0.699,1.65,8.94,3.53,100,7,6,1,2,1,3,5,0,4,4,0,1,4,0,0,5,3,3,3,1,2,5,4,0,5,1,1,5,NA,NA,NA,NA,NA,NA,rusty,Visual,3,0.339,1.143,3,4.286,5
526,4,Dut_Eng,Property,rommelend,adj,rommelende,NA,Visual,2.875,0.218,2.625,1.375,2.875,2.066,1.996,1.885,0.6,0.6,NA,0.3,NA,NA,NA,9,NA,1,1,NA,NA,NA,NA,NA,NA,5,4,4,0,0,3,5,0,4,3,0,3,3,0,4,1,1,5,0,1,0,4,5,0,rumbling,Auditory,4.238,0.458,4.238,1.667,2.476,8
527,5,Dut_Eng,Property,rond,adj,ronde,NA,Visual,4.625,0.47,0.75,2.875,4.625,1.389,1.356,0.744,3.64,3.88,2.425,2.75,5.46,4.07,100,4,4,12,21,0,4,5,0,3,5,0,1,5,0,1,5,3,3,3,0,3,5,3,5,5,0,3,4,NA,NA,NA,NA,NA,NA,round,Visual,4.381,0.482,0.238,4.381,4.476,5
528,5,Dut_Eng,Property,rood,adj,rode,NA,Visual,4.75,0.739,0.5,0.5,4.75,1.414,1.414,0.463,3.13,3.33,2.22,3.19,3.91,4.33,99.8,4,3,12,35,0,0,5,0,0,5,0,0,5,0,0,5,4,4,4,0,0,5,0,0,5,0,0,4,NA,NA,NA,NA,NA,NA,red,Visual,0.829,0.829,0.19,0.095,4.714,3
529,5,Dut_Eng,Property,roodachtig,adj,roodachtige,NA,Visual,4.75,0.739,0.5,0.5,4.75,1.414,1.414,0.463,0.6,0.6,0.602,0.48,NA,NA,NA,10,NA,0,0,0,0,5,0,0,5,0,0,4,0,0,5,4,4,4,0,0,5,0,0,5,0,0,5,NA,NA,NA,NA,NA,NA,reddish,Visual,0.86,0.86,0.1,0.15,4.7,7
530,5,Dut_Eng,Property,roosterend,adj,roosterende,NA,Visual,3.625,0.316,2.125,1.375,3.625,1.356,1.408,1.188,NA,NA,NA,NA,NA,NA,NA,10,NA,1,1,1,1,2,3,2,2,0,0,5,3,0,3,4,4,4,2,2,4,3,0,5,1,2,4,NA,NA,NA,NA,NA,NA,roasting,Visual,2.333,0.171,1.476,2.333,4.048,8
531,5,Dut_Eng,Property,rot,adj,rotte,NA,Visual,3.625,0.471,0.625,2.125,3.625,0.916,1.126,1.768,3.33,3.58,1.146,2.26,6.9,4,100,3,3,24,42,0,1,5,2,2,4,0,3,4,0,0,0,2,2,2,0,3,5,0,3,5,1,3,4,NA,NA,NA,NA,NA,NA,rotten,Visual,2.571,0.277,0.19,2.571,4.095,6
533,4,Dut_Eng,Property,rotsig,adj,rotsige,NA,Visual,3.2,0.359,0.9,2.3,3.2,1.287,1.947,1.619,NA,NA,0,0.78,NA,NA,NA,6,NA,1,1,0,3,4,2,3,1,4,5,4,0,0,0,0,0,3,0,3,3,0,3,5,1,5,4,1,1,3,1,0,5,craggy,Visual,2.667,0.45,1,2.667,3.467,6
535,6,Dut_Eng,Property,roze,adj,roze,NA,Visual,5,0.647,0.6,1.2,5,1.342,1.789,0,2.74,2.92,1.634,2.74,5.18,4.47,100,4,4,5,6,0,0,5,0,0,5,3,2,5,0,0,5,0,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pink,Visual,0.791,0.791,0.143,0.333,4.476,4
536,4,Dut_Eng,Property,rubberachtig,adj,rubberachtige,NA,Visual,2.375,0.244,1,2.25,2.375,1.309,2.053,1.768,NA,NA,NA,NA,NA,NA,NA,12,NA,0,0,NA,NA,NA,NA,NA,NA,3,2,2,0,0,1,1,5,1,0,3,2,0,4,4,1,4,4,0,0,0,3,0,5,rubbery,Haptic,4.5,0.248,1.143,4.5,3.619,7
537,5,Dut_Eng,Property,ruig,adj,ruige,NA,Visual,3.625,0.222,2.375,1.875,3.625,1.923,1.808,1.685,2.28,2.35,0.954,2.09,10.46,2.73,100,4,3,10,13,0,2,4,4,3,4,1,0,3,0,0,0,5,5,5,2,2,3,3,0,5,4,3,5,NA,NA,NA,NA,NA,NA,shaggy,Visual,4.095,0.486,0.19,4.095,4.19,6
538,6,Dut_Eng,Property,ruim,adj,ruime,NA,Visual,4.4,0.546,0.8,1.4,4.4,1.789,1.517,0.548,3.09,3.19,2.045,1.78,8.4,2.73,100,4,3,10,17,0,3,5,0,0,4,4,3,4,0,1,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,large,Visual,4.19,0.39,1.476,4.19,4.857,5
539,6,Dut_Eng,Property,ruisend,adj,ruisende,NA,Auditory,4.75,0.571,4.75,0.75,1.5,0.5,0.957,1.732,0.48,0.48,NA,NA,NA,NA,NA,7,NA,0,0,5,0,0,NA,NA,NA,5,2,3,5,1,3,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,murmuring,Auditory,4.857,0.633,4.857,0.238,2.19,9
540,6,Dut_Eng,Property,rustig,adj,rustige,NA,Visual,3.6,0.27,2.2,1.6,3.6,2.28,1.517,0.548,3.74,4.19,2.207,2.49,5.78,2.47,100,6,6,1,5,0,3,3,2,0,3,4,2,4,5,3,4,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quiet,Auditory,4.952,0.673,4.952,0.095,2.095,5
541,4,Dut_Eng,Property,ruw,adj,ruwe,NA,Haptic,3,0.321,1,3,2.222,1.658,1.732,1.716,2.49,2.54,1.58,2.3,8.65,3.87,100,3,2,11,7,NA,NA,NA,2,3,2,1,3,1,0,2,3,0,5,0,0,4,2,0,4,3,1,5,4,0,1,0,5,0,5,rough,Haptic,4.905,0.309,2.286,4.905,4.048,5
543,4,Dut_Eng,Property,saai,adj,saaie,NA,Visual,1.889,0.154,1.222,1.222,1.889,1.481,1.922,1.691,3.01,3.14,1.176,2.57,6.78,2.13,100,4,3,7,9,NA,NA,NA,2,0,2,1,5,3,0,0,0,3,1,3,0,0,4,0,0,0,1,1,1,0,0,0,4,4,4,drab,Visual,1.263,0.393,1.263,1.105,4.105,4
545,4,Dut_Eng,Property,schattig,adj,schattige,NA,Visual,3.556,0.49,1.333,0.778,3.556,1.5,1.394,1.74,2.96,3.1,0.477,2.26,6.59,2.47,100,8,6,2,2,NA,NA,NA,2,0,2,4,2,5,2,0,3,0,0,5,0,0,4,0,0,5,1,1,3,0,0,0,3,4,5,cute,Visual,3.143,0.407,3.143,1.667,4.762,4
547,4,Dut_Eng,Property,scheef,adj,scheve,NA,Visual,4.2,0.464,1,1.7,4.2,1.155,1.829,0.919,2.06,2.12,1.301,1.46,6.96,3.73,100,6,4,6,7,0,0,4,3,2,3,2,3,4,0,0,5,0,5,5,0,0,3,0,2,5,1,4,5,2,1,3,2,0,5,crooked,Visual,3.571,0.481,0.619,3.571,4.476,7
548,4,Dut_Eng,Property,schel,adj,schelle,NA,Auditory,2.667,0.475,2.667,1.222,0.556,2.062,1.641,1.014,1,1,0.954,0.95,8.53,2.87,95.5,5,NA,10,10,NA,NA,NA,3,2,3,2,1,1,1,0,0,5,0,0,3,0,0,5,0,0,5,1,1,0,2,0,0,5,0,shrill,Auditory,4.789,0.69,4.789,0.263,1.526,6
550,4,Dut_Eng,Property,scherp,adj,scherpe,NA,Visual,3.5,0.224,1.6,3.4,3.5,1.955,1.713,1.179,2.87,2.96,2.068,2.42,6.65,3.93,100,6,5,6,6,0,4,4,1,3,2,4,3,2,1,5,5,0,5,5,0,4,2,0,4,4,4,5,4,1,1,3,5,0,4,sharp,Haptic,4.571,0.366,1.048,4.571,4.429,5
551,5,Dut_Eng,Property,schetterend,adj,schetterende,NA,Auditory,4.167,0.636,4.167,0.667,0.667,1.169,0.816,1.033,NA,NA,NA,NA,NA,NA,NA,11,NA,1,1,NA,NA,NA,4,1,0,5,0,0,NA,NA,NA,2,2,2,5,0,0,5,0,0,4,1,2,NA,NA,NA,NA,NA,NA,blaring,Auditory,4.5,0.647,4.5,0.45,1.3,7
552,6,Dut_Eng,Property,schilferig,adj,schilferige,NA,Visual,2.8,0.226,1.4,2,2.8,1.949,2.121,2.168,NA,NA,0,NA,10.11,4,95,10,NA,0,0,0,2,5,0,0,0,4,3,4,3,5,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flaky,Haptic,3.952,0.33,1.19,3.952,3.762,5
553,5,Dut_Eng,Property,schimmig,adj,schimmige,NA,Visual,4,0.45,1.667,1,4,1.633,1.549,0.632,0.48,0.48,0.301,0.48,11.72,2.46,90,8,NA,0,0,0,0,4,2,1,5,NA,NA,NA,NA,NA,NA,4,4,4,1,0,3,0,0,4,3,1,4,NA,NA,NA,NA,NA,NA,shadowy,Visual,0.821,0.821,0.286,0.286,4.714,7
554,4,Dut_Eng,Property,schitterend,adj,schitterende,NA,Visual,3.889,0.414,1.333,1.222,3.889,1.936,1.787,1.965,2.99,3.16,1.255,2.49,7,2.2,100,11,9,2,1,NA,NA,NA,2,0,1,4,3,5,0,0,5,5,1,5,0,0,4,0,0,5,1,2,5,0,0,0,0,5,5,dazzling,Visual,0.771,0.771,0.619,0.381,4.905,8
557,4,Dut_Eng,Property,schoon,adj,schone,NA,Visual,3.8,0.309,1.3,3,3.8,1.337,2.055,1.398,3.19,3.33,1.833,2.82,5.84,2.53,100,6,4,4,8,0,0,4,2,2,1,2,1,2,2,5,5,0,5,5,0,4,4,0,4,5,1,4,4,2,5,3,4,0,5,clean,Visual,3.333,0.286,0.571,3.333,4.619,5
559,6,Dut_Eng,Property,schor,adj,schorre,NA,Auditory,4.6,0.594,4.6,1,0.8,0.894,1.414,1.095,1.11,1.15,1,0.6,10,3.13,99.1,5,NA,7,7,5,0,0,5,3,0,5,2,2,5,0,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,husky,Auditory,4.619,0.57,4.619,0.571,1.286,5
560,4,Dut_Eng,Property,schreeuwend,adj,schreeuwende,NA,Auditory,2.889,0.224,2.889,1.444,2.111,1.965,1.878,1.453,2.02,2.05,0.778,1.53,7.67,3.67,100,11,8,2,1,NA,NA,NA,4,2,2,1,4,2,1,0,1,5,1,3,3,0,1,5,0,0,5,1,2,2,0,3,0,5,5,shrieking,Auditory,4.952,0.594,4.952,0.143,2.714,9
561,6,Dut_Eng,Property,schreeuwerig,adj,schreeuwerige,NA,Auditory,4.8,0.539,4.8,0.6,2.4,0.447,1.342,0.548,0.7,0.7,0,0.48,NA,NA,NA,12,NA,0,0,5,0,3,5,0,2,5,3,3,5,0,2,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clamorous,Haptic,2.875,0.324,2.375,2.875,2.25,9
562,5,Dut_Eng,Property,schriel,adj,schriele,NA,Visual,4.167,0.395,1.333,1.667,4.167,1.633,1.033,1.169,1.04,1.04,0,0.78,11.76,2.33,86.5,7,NA,0,0,NA,NA,NA,0,3,4,0,2,4,NA,NA,NA,2,2,2,0,1,5,4,0,5,2,2,5,NA,NA,NA,NA,NA,NA,scrawny,Visual,2.571,0.522,0.667,2.571,4.762,7
564,6,Dut_Eng,Property,schuimig,adj,schuimige,NA,Visual,4.4,0.419,0.8,3.4,4.4,1.789,1.817,0.548,NA,NA,0,0.48,NA,NA,NA,8,NA,0,0,0,5,5,0,1,4,4,5,5,0,2,4,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,foamy,Visual,3.667,0.42,0.286,3.667,4.524,5
566,6,Dut_Eng,Property,schurend,adj,schurende,NA,Haptic,3,0.103,2.2,3,2.6,2.049,2.739,2.074,0.48,0.48,0,0.48,NA,NA,NA,8,NA,1,1,4,5,3,0,0,0,3,5,5,4,5,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,abrasive,Haptic,3.684,0.33,1.684,3.684,2.895,8
572,5,Dut_Eng,Property,sissend,adj,sissende,NA,Auditory,4.5,0.369,4.5,1.5,2.125,0.756,1.852,2.232,0.6,0.7,NA,1.04,NA,NA,NA,7,NA,0,0,5,0,0,3,2,2,4,0,0,5,0,0,5,5,5,5,0,1,4,3,5,5,2,4,NA,NA,NA,NA,NA,NA,hissing,Auditory,4.524,0.635,4.524,0.333,2.095,7
574,6,Dut_Eng,Property,slap,adj,slappe,NA,Haptic,3.6,0.417,0.6,3.6,3,0.894,1.517,2,2.43,2.49,1.431,2.36,6.53,3.27,100,4,4,12,18,0,5,5,0,2,4,2,5,4,1,4,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,floppy,Visual,4.19,0.457,0.143,4.19,4.238,6
576,5,Dut_Eng,Property,slijmerig,adj,slijmerige,NA,Haptic,4,0.29,1.5,4,3.125,1.309,1.927,1.246,1.61,1.68,0.477,1.75,8.33,3.27,100,9,8,1,0,2,5,4,2,5,3,0,2,3,0,0,3,4,5,4,1,5,2,1,5,5,2,5,1,NA,NA,NA,NA,NA,NA,slimy,Haptic,4.524,0.308,0.81,4.524,3.81,5
577,4,Dut_Eng,Property,slissend,adj,slissende,NA,Auditory,2.125,0.464,2.125,0.875,0.5,1.808,1.727,0.535,NA,NA,NA,NA,NA,NA,NA,8,NA,0,0,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,2,0,0,3,0,1,4,0,0,5,1,1,0,0,1,0,5,0,gooey,Haptic,4.667,0.286,1.571,4.667,4.238,5
578,6,Dut_Eng,Property,smakeloos,adj,smakeloze,NA,Visual,1.4,0.2,0.8,0.8,1.4,1.304,1.095,1.342,1.75,1.81,0.301,1.53,9.67,2.47,100,9,8,0,0,0,0,0,0,0,2,3,2,3,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,insipid,Visual,0.429,0.303,0.286,0.429,1.714,7
579,4,Dut_Eng,Property,smerig,adj,smerige,NA,Visual,3.667,0.309,1.333,2.556,3.667,1.5,1.74,1.581,2.94,3.03,1.342,2.94,7.03,3.33,100,6,6,3,6,NA,NA,NA,2,2,3,4,4,3,0,2,4,0,5,5,0,3,4,0,3,5,1,4,4,2,0,0,3,0,5,filthy,Visual,2,0.466,0.381,2,4.857,6
581,5,Dut_Eng,Property,snel,adj,snelle,NA,Visual,4.375,0.375,2.25,1.375,4.375,1.389,1.506,0.518,3.81,4.31,2.586,2.83,5.53,2.53,100,4,4,7,7,1,1,5,3,3,4,1,0,5,3,0,4,4,4,4,3,2,5,0,0,4,3,1,4,NA,NA,NA,NA,NA,NA,swift,Visual,2.857,0.497,2.857,1.238,4.571,5
583,5,Dut_Eng,Property,soepel,adj,soepele,NA,Visual,3.375,0.328,1,2.875,3.375,1.927,1.808,1.061,2.17,2.2,1.301,1.56,8.15,2.73,100,6,5,3,3,0,2,4,0,4,2,0,1,4,0,0,2,5,5,5,3,3,3,0,5,3,0,3,4,NA,NA,NA,NA,NA,NA,smooth,Haptic,4.952,0.361,1.333,4.952,4.143,6
584,5,Dut_Eng,Property,solide,adj,solide,NA,Visual,4,0.339,1,3.857,4,1.826,1.773,1.826,2,2.08,0.699,2,12.46,2.17,97.8,6,7,0,0,1,5,5,0,4,4,NA,NA,NA,0,0,0,5,5,5,1,4,4,0,5,5,0,4,5,NA,NA,NA,NA,NA,NA,solid,Haptic,4.81,0.351,1.857,4.81,4.571,5
585,4,Dut_Eng,Property,somber,adj,sombere,NA,Visual,2.889,0.4,1.222,0.889,2.889,1.481,1.364,1.9,2.43,2.48,1.602,1.81,8.09,2.33,100,6,6,2,1,NA,NA,NA,3,2,2,1,4,5,0,0,3,0,0,5,2,0,4,0,0,0,1,1,3,0,1,0,4,0,4,dim,Visual,0.81,0.746,0.81,0.095,4.333,3
586,4,Dut_Eng,Property,sonoor,adj,sonore,NA,Haptic,2.2,0.409,0.4,2.2,1.8,0.548,1.924,1.789,NA,NA,0,NA,14.08,3.5,60,6,NA,0,0,0,3,4,NA,NA,NA,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,5,0,sonorous,Auditory,4.778,0.741,4.778,0.889,0.667,8
590,6,Dut_Eng,Property,spinnend,adj,spinnende,NA,Auditory,4,0.357,4,1.5,1.5,1.414,2.38,1.732,0.48,0.6,NA,0.3,NA,NA,NA,8,NA,2,2,5,0,0,NA,NA,NA,5,5,3,4,1,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,purring,Auditory,4.857,0.594,4.857,0.857,2.238,7
591,5,Dut_Eng,Property,spits,adj,spitse,NA,Visual,4.5,0.485,0.375,3.625,4.5,1.061,1.408,0.756,1.89,1.96,1.114,1.04,8.34,3.67,100,5,5,3,2,0,5,5,0,4,5,0,1,4,0,5,5,3,3,3,0,3,5,0,5,5,0,3,4,NA,NA,NA,NA,NA,NA,tapering,Visual,3,0.432,0.6,3,3.4,8
594,5,Dut_Eng,Property,sprankelend,adj,sprankelende,NA,Visual,4.75,0.4,1.875,1.5,4.75,1.885,2,0.463,1.18,1.23,NA,1.34,9.17,3.47,100,11,NA,1,1,1,0,5,3,1,5,0,0,5,0,0,4,5,5,5,0,0,5,3,4,5,3,2,4,NA,NA,NA,NA,NA,NA,sparkly,Visual,1.286,0.6,1.19,1.286,4.571,7
596,4,Dut_Eng,Property,stampend,adj,stampende,NA,Auditory,3,0.175,2.375,1.75,3,1.685,1.581,1.512,0.6,0.6,NA,0.6,NA,NA,NA,8,NA,1,1,NA,NA,NA,2,2,2,1,2,4,3,0,3,NA,NA,NA,4,0,3,1,4,4,5,1,3,0,1,0,3,4,5,thumping,Auditory,3.905,0.401,3.905,2.524,2.619,8
597,5,Dut_Eng,Property,steil,adj,steile,NA,Visual,4.75,0.548,0.5,2.5,4.75,1.069,2.204,0.463,1.83,1.89,1.362,1.56,8.09,3.73,99.6,5,4,4,9,0,5,4,0,4,5,0,0,5,0,0,5,3,5,5,0,3,4,0,0,5,1,3,5,NA,NA,NA,NA,NA,NA,steep,Visual,2.571,0.567,0.857,2.571,4.952,5
598,4,Dut_Eng,Property,stekelig,adj,stekelige,NA,Haptic,3,0.286,1,3,3,1.7,1.7,1.247,0.9,0.9,0.477,0.9,7.95,4.2,100,8,NA,0,0,0,5,3,0,1,1,1,3,5,0,5,2,0,3,5,0,3,3,0,3,3,1,5,3,3,2,2,5,0,3,prickly,Haptic,4.905,0.402,1.19,4.905,4.143,7
600,5,Dut_Eng,Property,sterk,adj,sterke,NA,Visual,3.625,0.302,1.25,3,3.625,1.832,1.604,0.744,3.43,3.62,2.591,3.08,5.03,2.73,100,5,5,7,6,0,3,4,3,3,4,0,3,3,0,0,3,5,5,5,1,3,3,0,5,3,1,2,4,NA,NA,NA,NA,NA,NA,strong,Visual,3.714,0.127,1.905,3.714,3.905,6
603,5,Dut_Eng,Property,stevig,adj,stevige,NA,Visual,3.375,0.231,1.5,3.25,3.375,1.852,1.035,0.744,2.77,2.83,1.892,2.38,7.28,3.07,100,6,6,1,1,0,4,4,0,3,4,0,3,3,5,1,2,3,3,3,2,4,3,0,4,4,2,4,4,NA,NA,NA,NA,NA,NA,tough,Haptic,3.762,0.362,0.571,3.762,3.381,5
606,4,Dut_Eng,Property,stil,adj,stille,NA,Auditory,3.8,0.443,3.8,1.2,1.1,1.814,2.044,1.197,3.58,3.85,2.218,2.5,4.54,3.2,100,4,4,8,13,5,1,1,5,0,2,2,5,3,5,0,0,5,0,0,4,0,1,5,0,0,5,1,1,2,0,0,0,5,3,silent,Auditory,5,0.695,5,0.143,1.952,6
607,5,Dut_Eng,Property,stilstaand,adj,stilstaande,NA,Visual,4.5,0.41,1.375,1.75,4.5,1.408,1.909,0.535,1.34,1.34,0.301,1.26,NA,NA,NA,10,9,2,4,2,2,5,2,0,4,0,0,5,0,5,5,4,4,4,1,1,5,0,2,4,2,0,4,NA,NA,NA,NA,NA,NA,stagnant,Visual,1.05,0.314,0.4,1.05,3.15,8
610,4,Dut_Eng,Property,stoffig,adj,stoffige,NA,Visual,3.667,0.397,0.889,2.444,3.667,1.167,1.81,1.581,1.76,1.8,1,1.54,8.22,3.87,100,7,6,1,2,NA,NA,NA,2,4,3,2,4,4,0,2,3,0,5,5,0,3,4,0,0,5,1,3,4,0,1,0,3,0,5,dusty,Visual,3.381,0.456,0.05,3.381,4.286,5
